Building components;Building element;Level 3: Material;Unit;Quantity ;Repl (year);GWP [kg CO2 eq] A1-A3;GWP [kg CO2 eq];GHG from KBOB;KBOB ID;GWP [kg CO2 eq] KBOB ID;GHG from KBOB
Technical equipment;Sanitary and service water system;PE;kg;15.18526822;30;30.6730588;0.000243194;0.000114498;4.003;0.951;1.97604E-05
Technical equipment;Sanitary and service water system;aluminium pipe？;kg;23.86919266;30;94.50308923;0.000749275;#N/A;FALSE;#N/A;0.000114498
Technical equipment;Sanitary and service water system;HDPE;kg;9.106908474;30;19.27519034;0.000152825;0.000390628;13.002;5.41;#N/A
Technical equipment;Sanitary and service water system;PEFoam;kg;1.470265362;20;3.768397432;4.48171E-05;2.05E-05;10.007;1.17;0.000390628
Technical equipment;Sanitary and service water system;PEFoam;kg;1.085734421;20;2.782816565;3.30957E-05;1.51E-05;10.007;1.17;2.04582E-05
Technical equipment;Sanitary and service water system;PE;kg;0.08;30;0.161593768;1.28121E-06;6.03E-07;4.003;0.951;1.51076E-05
Technical equipment;Sanitary and service water system;Brass;kg;13.05;15;56.3968918;0.000894294;0.000560796;6.009;2.71;6.03206E-07
Technical equipment;Sanitary and service water system;Brass;kg;1.32;15;5.704513194;9.04574E-05;5.67E-05;6.009;2.71;0.000560796
Technical equipment;Sanitary and service water system;Brass;kg;1.01;15;4.364816914;6.92136E-05;4.34E-05;6.009;2.71;5.67242E-05
Technical equipment;Sanitary and service water system;Brass;kg;9.8;15;42.35168886;0.000671577;0.000421134;6.009;2.71;4.34026E-05
Technical equipment;Sanitary and service water system;Brass;kg;2.31;20;9.982898089;0.000118725;7.45E-05;6.009;2.71;0.000421134
Technical equipment;Sanitary and service water system;Chrome Steel;kg;0.66;20;2.575986885;3.06359E-05;1.76E-05;6.006;2.24;7.44505E-05
Technical equipment;Sanitary and service water system;PE;kg;0.33;20;0.666574291;7.92748E-06;3.73E-06;4.003;0.951;1.75824E-05
Technical equipment;Sanitary and service water system;Pump;kg;2.4;10;8.281726556;0.000196987;#N/A;FALSE;#N/A;3.73234E-06
Technical equipment;Sanitary and service water system;Chrome Steel;kg;10;20;39.03010431;0.00046418;0.0002664;6.006;2.24;#N/A
Technical equipment;Sanitary and service water system;Polyvinyl chloride (PVC);kg;2.990796206;15;5.855778464;9.2856E-05;0.000209621;13.004;4.42;0.0002664
Technical equipment;Sanitary and service water system;Steel;kg;5.5;50;2.21567324;1.05403E-05;1.78E-05;6.003;0.682;0.000209621
Technical equipment;Sanitary and service water system;Copper;kg;2.7;50;2.960144362;1.40818E-05;2.81E-05;6.008;2.19;1.78441E-05
Technical equipment;Sanitary and service water system;Chrome Steel;kg;0.9;50;3.512709388;1.67105E-05;9.59E-06;6.006;2.24;2.8129E-05
Technical equipment;Sanitary and service water system;Chrome Steel;kg;10;50;39.03010431;0.000185672;0.00010656;6.006;2.24;9.59041E-06
Technical equipment;Sanitary and service water system;SanitaryCeramics;kg;270;20;274.6618566;0.003266517;#N/A;FALSE;#N/A;0.00010656
Technical equipment;Sanitary and service water system;Polyoelfin;kg;45;20;93.21331767;0.001108574;0.002895319;13.002;5.41;#N/A
Technical equipment;Sanitary and service water system;SanitaryCeramics;kg;96;20;97.65754901;0.001161428;#N/A;FALSE;#N/A;0.002895319
Technical equipment;Sanitary and service water system;brass;kg;43.5;20;202.5693891;0.002409131;0.001401991;6.009;2.71;#N/A
Technical equipment;Sanitary and service water system;SanitaryCeramics;kg;278.4;20;283.2068921;0.003368142;#N/A;FALSE;#N/A;0.001401991
Technical equipment;Sanitary and service water system;brass;kg;8;20;37.25414053;0.000443059;0.000257837;6.009;2.71;#N/A
Technical equipment;Sanitary and service water system;SanitaryCeramics;kg;77;20;78.32949244;0.000931562;#N/A;FALSE;#N/A;0.000257837
Technical equipment;Sanitary and service water system;brass;kg;3.5;20;16.29868648;0.000193838;0.000112804;6.009;2.71;#N/A
Technical equipment;Sanitary and service water system;SanitaryCeramics;kg;88.2;20;89.72287315;0.001067062;#N/A;FALSE;#N/A;0.000112804
Technical equipment;Sanitary and service water system;brass;kg;3;20;13.9703027;0.000166147;9.67E-05;6.009;2.71;#N/A
Technical equipment;Sanitary and service water system;Chrome Steel;kg;50.1144;20;195.597026;0.00232621;0.001335049;6.006;2.24;9.6689E-05
Technical equipment;Sanitary and service water system;PP;kg;1.82;20;3.863663485;4.595E-05;4.74E-05;6.008;2.19;0.001335049
Technical equipment;Sanitary and service water system;brass;kg;22;16;102.4488864;0.001523014;0.000886316;6.009;2.71;4.74026E-05
Technical equipment;Sanitary and service water system;brass;kg;13.3;16;61.93500863;0.000920731;0.000535818;6.009;2.71;0.000886316
Technical equipment;Sanitary and service water system;brass;kg;1.2;16;5.588121079;8.30735E-05;4.83E-05;6.009;2.71;0.000535818
Technical equipment;Sanitary and service water system;brass;kg;16.2;16;75.43963457;0.001121492;0.000652651;6.009;2.71;4.83445E-05
Technical equipment;Sanitary and service water system;brass;kg;5.25;16;24.44802972;0.000363447;0.000211507;6.009;2.71;0.000652651
Technical equipment;Sanitary and service water system;SanitaryCeramics;kg;151.2;20;153.8106397;0.00182925;#N/A;FALSE;#N/A;0.000211507
Technical equipment;Sanitary and service water system;Chrome Steel;kg;22.5;20;87.81773471;0.001044405;0.000599401;6.006;2.24;#N/A
Technical equipment;Sanitary and service water system;Chrome Steel;kg;21;20;81.96321906;0.000974778;0.000559441;6.006;2.24;0.000599401
Technical equipment;Sanitary and service water system;Chrome Steel;kg;14;20;54.64214604;0.000649852;0.00037296;6.006;2.24;0.000559441
Technical equipment;Sanitary and service water system;Chrome Steel;kg;42;20;163.9264381;0.001949556;0.001118881;6.006;2.24;0.00037296
Technical equipment;Sanitary and service water system;Polyoelfin;kg;2.506;20;5.190946091;6.17352E-05;0.000161237;13.002;5.41;0.001118881
Technical equipment;Sanitary and service water system;Steel;kg;37.8;20;15.2277179;0.000181101;0.000306593;6.003;0.682;0.000161237
Technical equipment;Sanitary and service water system;PP;kg;10.81;10;22.94846279;0.000545846;0.000563101;6.008;2.19;0.000306593
Technical equipment;Sanitary and service water system;Steel;kg;1.2;20;0.483419616;5.74925E-06;9.73E-06;6.003;0.682;0.000563101
Technical equipment;Sanitary and service water system;PE;kg;7;50;14.13945466;6.72635E-05;3.17E-05;4.003;0.951;9.73312E-06
Technical equipment;Sanitary and service water system;Steel;kg;100;50;40.284968;0.000191642;0.000324437;6.003;0.682;3.16683E-05
Technical equipment;Gas system;Brass;kg;68;50;293.8688615;0.001397978;0.000876647;6.009;2.71;0.000324437
Technical equipment;Gas system;Chrome Steel;kg;10;50;39.03010431;0.000185672;0.00010656;6.006;2.24;0.000876647
Technical equipment;Gas system;Chrome Steel;kg;4733.4;50;18474.50958;0.087885969;0.050439161;6.006;2.24;0.00010656
Technical equipment;Gas system;Rockwool;kg;96.6;50;105.2272329;0.000500581;0.000519281;10.008;1.13;0.050439161
Technical equipment;Gas system;Chrome Steel;kg;357.7;50;1396.106831;0.006641486;0.003811655;6.006;2.24;0.000519281
Technical equipment;Gas system;Rockwool;kg;7.3;50;7.951954456;3.78286E-05;3.92E-05;10.008;1.13;0.003811655
Technical equipment;Gas system;Chrome Steel;kg;186.2436656;40;726.9109696;0.004322528;0.002480768;6.006;2.24;3.92417E-05
Technical equipment;Gas system;PE;kg;10;50;20.19922095;9.60907E-05;4.52E-05;4.003;0.951;0.002480768
Technical equipment;Gas system;Steel;kg;500;50;201.42484;0.000958208;0.001622187;6.003;0.682;4.52405E-05
Technical equipment;Vacuum system;VacuumPump;kg;120;10;414.0863278;0.009849349;#N/A;FALSE;#N/A;0.001622187
Technical equipment;Vacuum system;Chrome Steel;kg;383.0239581;40;1494.946504;0.008889601;0.005101884;6.006;2.24;#N/A
Technical equipment;Vacuum system;brass;kg;8.4;20;39.11684755;0.000465212;0.000270729;6.009;2.71;0.005101884
Technical equipment;Vacuum system;Brass;kg;4.2;20;18.1507238;0.000215864;0.000135365;6.009;2.71;0.000270729
Technical equipment;Vacuum system;PE;kg;5;50;10.09961047;4.80453E-05;2.26E-05;4.003;0.951;0.000135365
Electrical equipment;Electrical and electronic system;PF;kg;27;20;96.33885267;0.001145745;0.00019716;7.013;0.614;2.26202E-05
Electrical equipment;Electrical and electronic system;PF;kg;2.36;20;8.420729345;0.000100147;1.72E-05;7.013;0.614;0.00019716
Electrical equipment;Electrical and electronic system;ABS;kg;0.300825;20;1.446970488;1.72086E-05;2.84E-05;13.001;7.94;1.72332E-05
Electrical equipment;Electrical and electronic system;ABS;kg;0.4512375;20;2.170455732;2.58129E-05;4.26E-05;13.001;7.94;2.84067E-05
Electrical equipment;Electrical and electronic system;ABS;kg;0.184275;20;0.886364121;1.05414E-05;1.74E-05;13.001;7.94;4.26101E-05
Electrical equipment;Electrical and electronic system;ABS;kg;1.764;20;8.484853122;0.000100909;0.000166573;13.001;7.94;1.7401E-05
Electrical equipment;Electrical and electronic system;PA;kg;1.092;20;10.74950929;0.000127843;3.44E-06;1.041;0.265;0.000166573
Electrical equipment;Electrical and electronic system;PA;kg;0.777;20;7.648689304;9.09649E-05;2.45E-06;1.041;0.265;3.44156E-06
Electrical equipment;Electrical and electronic system;PF;kg;25.56;20;91.20078053;0.001084639;0.000186645;7.013;0.614;2.4488E-06
Electrical equipment;Electrical and electronic system;Steel;kg;28.4;20;11.44093091;0.000136065;0.000230351;6.003;0.682;0.000186645
Electrical equipment;Electrical and electronic system;PF;kg;122.25;20;436.2009163;0.00518768;0.000892697;7.013;0.614;0.000230351
Electrical equipment;Electrical and electronic system;Steel;kg;81.5;20;32.83224892;0.00039047;0.000661041;6.003;0.682;0.000892697
Electrical equipment;Electrical and electronic system;PF;kg;16.2;20;57.8033116;0.000687447;0.000118296;7.013;0.614;0.000661041
Electrical equipment;Electrical and electronic system;Steel;kg;18;20;7.25129424;8.62387E-05;0.000145997;6.003;0.682;0.000118296
Electrical equipment;Electrical and electronic system;PF;kg;6.12;20;21.83680661;0.000259702;4.47E-05;7.013;0.614;0.000145997
Electrical equipment;Electrical and electronic system;Steel;kg;6.8;20;2.739377824;3.25791E-05;5.52E-05;6.003;0.682;4.46896E-05
Electrical equipment;Electrical and electronic system;ElectronicCircuit;kg;40.7;10;1401.021785;0.033324337;#N/A;FALSE;#N/A;5.51544E-05
Electrical equipment;Electrical and electronic system;ElectronicCircuit;kg;216.04;10;7436.775096;0.176889185;#N/A;FALSE;#N/A;#N/A
Electrical equipment;Electrical and electronic system;ElectronicCircuit;kg;1.6;10;55.07702348;0.001310048;#N/A;FALSE;#N/A;#N/A
Electrical equipment;Electrical and electronic system;ElectronicCircuit;kg;0.4;10;13.76925587;0.000327512;#N/A;FALSE;#N/A;#N/A
Electrical equipment;Electrical and electronic system;PA;kg;3.15;10;31.00819988;0.000737553;1.99E-05;1.041;0.265;#N/A
Electrical equipment;Electrical and electronic system;ElectronicCircuit;kg;1.19;10;40.96353621;0.000974348;#N/A;FALSE;#N/A;1.98551E-05
Electrical equipment;Electrical and electronic system;Steel;kg;10.332;10;4.162242894;9.9002E-05;0.000167604;6.003;0.682;#N/A
Electrical equipment;Electrical and electronic system;Copper;kg;2.38;10;2.609312437;6.20644E-05;0.000123976;6.008;2.19;0.000167604
Electrical equipment;Electrical and electronic system;Chrome Steel;kg;1.428;10;5.573498896;0.00013257;7.61E-05;6.006;2.24;0.000123976
Electrical equipment;Electrical and electronic system;UnsaturatedPolyester;kg;5.544;10;33.3277175;0.000792724;#N/A;FALSE;#N/A;7.60839E-05
Electrical equipment;Electrical and electronic system;PBT;kg;3.472;10;10.78782554;0.000256596;0.000514499;10.003;6.23;#N/A
Electrical equipment;Electrical and electronic system;Polycarbonate;kg;2.324;10;19.98082655;0.000475259;0.000635698;15.003;11.5;0.000514499
Electrical equipment;Electrical and electronic system;PET;kg;0.644;10;2.000967641;4.75945E-05;#N/A;FALSE;#N/A;0.000635698
Electrical equipment;Electrical and electronic system;ElectronicCircuit;kg;0.84;10;28.91543733;0.000687775;#N/A;FALSE;#N/A;#N/A
Electrical equipment;Electrical and electronic system;Steel;kg;118.56;20;47.76185806;0.000568026;0.000961633;6.003;0.682;#N/A
Electrical equipment;Electrical and electronic system;Chrome Steel;kg;8.32245408;20;32.48262509;0.000386312;0.00022171;6.006;2.24;0.000961633
Electrical equipment;Electrical and electronic system;Steel;kg;11.71015542;20;4.717432364;5.61038E-05;9.50E-05;6.003;0.682;0.00022171
Electrical equipment;Electrical and electronic system;Steel;kg;17.24907042;20;6.948782499;8.2641E-05;0.000139906;6.003;0.682;9.49803E-05
Electrical equipment;Electrical and electronic system;Steel;kg;247.806;20;99.8285678;0.001187248;0.002009939;6.003;0.682;0.000139906
Electrical equipment;Electrical and electronic system;Steel;kg;34.866;20;14.04575694;0.000167044;0.000282796;6.003;0.682;0.002009939
Electrical equipment;Electrical and electronic system;Steel;kg;45.63;20;18.3820309;0.000218615;0.000370102;6.003;0.682;0.000282796
Electrical equipment;Electrical and electronic system;Steel;kg;106.236;20;42.7971386;0.000508981;0.000861673;6.003;0.682;0.000370102
Electrical equipment;Electrical and electronic system;Steel;kg;314.73;20;126.7888798;0.001507884;0.002552755;6.003;0.682;0.000861673
Electrical equipment;Electrical and electronic system;Steel;kg;2.574;20;1.036935076;1.23321E-05;2.09E-05;6.003;0.682;0.002552755
Electrical equipment;Electrical and electronic system;Steel;kg;6.084;20;2.450937453;2.91487E-05;4.93E-05;6.003;0.682;2.08776E-05
Electrical equipment;Electrical and electronic system;Steel;kg;5.148;20;2.073870153;2.46643E-05;4.18E-05;6.003;0.682;4.93469E-05
Electrical equipment;Electrical and electronic system;Steel;kg;18.252;20;7.352812359;8.7446E-05;0.000148041;6.003;0.682;4.17551E-05
Electrical equipment;Electrical and electronic system;Steel;kg;10.638225;20;4.285605537;5.09681E-05;8.63E-05;6.003;0.682;0.000148041
Electrical equipment;Electrical and electronic system;aluminium pipe？;kg;0.32;20;1.266946435;1.50676E-05;#N/A;FALSE;#N/A;8.6286E-05
Electrical equipment;Electrical and electronic system;Steel;kg;2.68;20;1.079637142;1.284E-05;2.17E-05;6.003;0.682;#N/A
Electrical equipment;Electrical and electronic system;Galvanized Steel;kg;4.399;20;3.159129688;3.75711E-05;0.000183632;6.011;3.51;2.17373E-05
Electrical equipment;Electrical and electronic system;Polycarbonate;kg;0.645;20;5.545453153;6.59513E-05;8.82E-05;15.003;11.5;0.000183632
Electrical equipment;Electrical and electronic system;SiliconRubber;kg;0.239;20;19.57349923;0.000232785;#N/A;FALSE;#N/A;8.82154E-05
Electrical equipment;Electrical and electronic system;Polycarbonate;kg;0.119;20;1.023114613;1.21678E-05;1.63E-05;15.003;11.5;#N/A
Electrical equipment;Electrical and electronic system;ABS;kg;0.217;20;1.043771614;1.24134E-05;2.05E-05;13.001;7.94;1.62754E-05
Electrical equipment;Electrical and electronic system;PA;kg;0.014;20;0.137814222;1.63901E-06;4.41E-08;1.041;0.265;2.04912E-05
Electrical equipment;Electrical and electronic system;ElectronicCircuit;kg;0.448;20;15.42156657;0.000183407;#N/A;FALSE;#N/A;4.41225E-08
Electrical equipment;Electrical and electronic system;Chrome Steel;kg;793.259136;20;3096.098683;0.036821496;0.021132445;6.006;2.24;#N/A
Electrical equipment;Electrical and electronic system;Chrome Steel;kg;138.4128;20;540.2266022;0.006424844;0.003687321;6.006;2.24;0.021132445
Electrical equipment;Electrical and electronic system;Steel;kg;18.56;20;7.476890061;8.89217E-05;0.000150539;6.003;0.682;0.003687321
Electrical equipment;Electrical and electronic system;aluminium pipe？;kg;11.952;20;47.32044935;0.000562776;#N/A;FALSE;#N/A;0.000150539
Electrical equipment;Electrical and electronic system;Polycarbonate;kg;1.328;20;11.41761517;0.000135788;0.000181628;15.003;11.5;#N/A
Electrical equipment;Electrical and electronic system;Polycarbonate;kg;25.02;20;215.1119967;0.002558299;0.003421935;15.003;11.5;0.000181628
Electrical equipment;Electrical and electronic system;Steel;kg;868.185;10;349.7480494;0.008319015;0.014083587;6.003;0.682;0.003421935
Electrical equipment;Electrical and electronic system;aluminium pipe？;kg;71.94;10;284.8253954;0.006774782;#N/A;FALSE;#N/A;0.014083587
Electrical equipment;Electrical and electronic system;Copper;kg;81.75;10;89.62659317;0.002131835;0.00425842;6.008;2.19;#N/A
Electrical equipment;Electrical and electronic system;Chrome Steel;kg;336.81;10;1314.572943;0.031268088;0.017945255;6.006;2.24;0.00425842
Electrical equipment;Electrical and electronic system;Epoxy Resin;kg;35.97;10;144.8440343;0.003445222;#N/A;FALSE;#N/A;0.017945255
Electrical equipment;Electrical and electronic system;PA;kg;17.985;10;177.0420555;0.004211076;0.000113363;1.041;0.265;#N/A
Electrical equipment;Electrical and electronic system;PBT;kg;39.24;10;121.922314;0.002900012;0.005814785;10.003;6.23;0.000113363
Electrical equipment;Electrical and electronic system;Polyphtalamide;kg;14.715;10;144.8525909;0.003445426;#N/A;FALSE;#N/A;0.005814785
Electrical equipment;Electrical and electronic system;UnsaturatedPolyester;kg;6.54;10;39.31516458;0.00093514;#N/A;FALSE;#N/A;#N/A
Electrical equipment;Electrical and electronic system;PE;kg;4.905;10;9.907717875;0.000235662;0.000110952;4.003;0.951;#N/A
Electrical equipment;Electrical and electronic system;PF;kg;3.27;10;11.66770549;0.000277525;4.78E-05;7.013;0.614;0.000110952
Electrical equipment;Electrical and electronic system;SulfurHexafluorideGas;kg;13.08;10;1793.159635;0.042651625;#N/A;FALSE;#N/A;4.77565E-05
Electrical equipment;Electrical and electronic system;Steel;kg;40;10;16.1139872;0.000383283;0.000648875;6.003;0.682;#N/A
Electrical equipment;Electrical and electronic system;Steel;kg;47;10;18.93393496;0.000450358;0.000762428;6.003;0.682;0.000648875
Electrical equipment;Electrical and electronic system;ElectronicCircuit;kg;9.4;10;323.577513;0.00769653;#N/A;FALSE;#N/A;0.000762428
Electrical equipment;Electrical and electronic system;Steel;kg;35.25;10;14.20045122;0.000337768;0.000571821;6.003;0.682;#N/A
Electrical equipment;Electrical and electronic system;PF;kg;23.5;10;83.85048288;0.001994446;0.000343204;7.013;0.614;0.000571821
Electrical equipment;Electrical and electronic system;ElectronicCircuit;kg;11.75;10;404.4718912;0.009620662;#N/A;FALSE;#N/A;0.000343204
Electrical equipment;Electrical and electronic system;Steel;kg;64;10;25.78237952;0.000613253;0.0010382;6.003;0.682;#N/A
Electrical equipment;Electrical and electronic system;ElectronicCircuit;kg;16;10;550.7702348;0.013100477;#N/A;FALSE;#N/A;0.0010382
Electrical equipment;Electrical and electronic system;Steel;kg;12;10;4.83419616;0.000114985;0.000194662;6.003;0.682;#N/A
Electrical equipment;Electrical and electronic system;ElectronicCircuit;kg;3.6;10;123.9233028;0.002947607;#N/A;FALSE;#N/A;0.000194662
Electrical equipment;Electrical and electronic system;Steel;kg;2.34;10;0.942668251;2.24221E-05;3.80E-05;6.003;0.682;#N/A
