Categories;Family;Type;model;mark;IFC Predefined Type;IfcConstructionType;IfcContainedInHost;IfcContainedInHostGUID;IfcMaterial;IfcName;IfcName [Type];IfcOperationType;IfcPresentationLayer;IfcSpatialContainer;count;Export to IFC As
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;D-01 OG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;D-01 OG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;D-01 OG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;D-01 OG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;D-01 OG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;D-01 OG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;D-01 OG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;D-01 OG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;D-01 OG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;D-01 OG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;D-01 OG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;D-01 OG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;D-01 OG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;D-01 OG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;D-01 OG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;D-01 OG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;D-01 OG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;D-01 OG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;D-01 OG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;D-01 OG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;D-01 OG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;D-01 OG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;D-01 OG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;D-01 OG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;D-01 OG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;D-01 OG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;D-01 OG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;D-01 OG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;D-01 OG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;D-01 OG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;D-01 OG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;D-01 OG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;D-01 OG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;D-01 OG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;D-01 OG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;D-01 OG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;D-01 OG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;D-01 OG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;D-01 OG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;D-01 OG;1;IfcColumn
structural framing;;;;;;;;;concrete;concrete beam;;;beams;D-01 OG;1;IfcBeam
structural framing;;;;;;;;;concrete;concrete beam;;;beams;D-01 OG;1;IfcBeam
structural framing;;;;;;;;;concrete;concrete beam;;;beams;D-01 OG;1;IfcBeam
structural framing;;;;;;;;;concrete;concrete beam;;;beams;D-01 OG;1;IfcBeam
structural framing;;;;;;;;;concrete;concrete beam;;;beams;D-01 OG;1;IfcBeam
structural framing;;;;;;;;;concrete;concrete beam;;;beams;D-01 OG;1;IfcBeam
structural framing;;;;;;;;;concrete;concrete beam;;;beams;D-01 OG;1;IfcBeam
structural framing;;;;;;;;;concrete;concrete beam;;;beams;D-01 OG;1;IfcBeam
structural framing;;;;;;;;;concrete;concrete beam;;;beams;D-01 OG;1;IfcBeam
structural framing;;;;;;;;;concrete;concrete beam;;;beams;D-01 OG;1;IfcBeam
structural framing;;;;;;;;;concrete;concrete beam;;;beams;D-01 OG;1;IfcBeam
structural framing;;;;;;;;;concrete;concrete beam;;;beams;D-01 OG;1;IfcBeam
structural framing;;;;;;;;;concrete;concrete beam;;;beams;D-01 OG;1;IfcBeam
structural framing;;;;;;;;;concrete;concrete beam;;;beams;D-01 OG;1;IfcBeam
structural framing;;;;;;;;;concrete;concrete beam;;;beams;D-01 OG;1;IfcBeam
floors;;;;;FLOOR;;;;concrete;concrete ceiling;;;Cover;D-01 OG;1;IfcSlab
floors;;;;;FLOOR;;;;concrete;concrete ceiling;;;Cover;D-01 OG;1;IfcSlab
floors;;;;;FLOOR;;;;concrete;concrete ceiling;;;Cover;D-01 OG;1;IfcSlab
structural framing;;;;;;;;;concrete;concrete beam;;;beams;D-01 OG;1;IfcBeam
structural framing;;;;;;;;;concrete;concrete beam;;;beams;D-01 OG;1;IfcBeam
structural framing;;;;;;;;;concrete;concrete beam;;;beams;D-01 OG;1;IfcBeam
floors;;;;;FLOOR;;;;concrete;concrete ceiling;;;Cover;D-01 OG;1;IfcSlab
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;D-01 OG;1;IfcColumn
structural framing;;;;;;;;;concrete;concrete beam;;;beams;D-01 OG;1;IfcBeam
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;D-01 OG;1;IfcColumn
floors;;;;;FLOOR;;;;hard concrete;;;;ceiling coverings;D-01 OG;1;IfcSlab
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;D-01 OG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;D-01 OG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;D-01 OG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;D-01 OG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;D-01 OG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;D-01 OG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;D-01 OG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;D-01 OG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;D-01 OG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;D-01 OG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;D-01 OG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;D-01 OG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;D-01 OG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;D-01 OG;1;IfcColumn
structural framing;;;;;;;;;concrete;concrete beam;;;beams;D-01 OG;1;IfcBeam
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;D-01 OG;1;IfcColumn
floors;;;;;FLOOR;;;;concrete;concrete ceiling;;;Cover;D-01 OG;1;IfcSlab
floors;;;;;FLOOR;;;;concrete;concrete ceiling;;;Cover;D-01 OG;1;IfcSlab
floors;;;;;FLOOR;;;;concrete;concrete ceiling;;;Cover;D-01 OG;1;IfcSlab
structural framing;;;;;;;;;concrete;concrete beam;;;beams;D-01 OG;1;IfcBeam
structural framing;;;;;;;;;concrete;concrete beam;;;beams;D-01 OG;1;IfcBeam
structural framing;;;;;;;;;concrete;concrete beam;;;beams;D-01 OG;1;IfcBeam
structural framing;;;;;;;;;concrete;concrete beam;;;beams;D-01 OG;1;IfcBeam
structural framing;;;;;;;;;concrete;concrete beam;;;beams;D-01 OG;1;IfcBeam
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;D-01 OG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;D-01 OG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;D-01 OG;1;IfcColumn
floors;;;;;FLOOR;;;;concrete;concrete ceiling;;;Cover;D-01 OG;1;IfcSlab
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;D-01 OG;1;IfcColumn
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;D-01 OG;1;IfcColumn
Generic Models;;;;;;;;;not fixed;M822 032;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M819 282;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M848 263;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M871 113;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M819 020;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M871 122;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M861 535;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M822 032;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M819 282;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M848 263;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M831 320;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M831 320;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M871 113;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M819 020;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M819 282;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M848 263;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M871 113;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M822 032;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M819 020;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M819 282;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M848 263;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M871 113;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M822 032;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M831 320;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M831 320;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M819 020;;;;D-01 OG;1;IfcBuildingElementProxy
structural framing;;;;;;;;;concrete;concrete beam;;;beams;D-01 OG;1;IfcBeam
Structural Columns;;;;;;;;;concrete stock;concrete column;;;B_supports;D-01 OG;1;IfcColumn
structural framing;;;;;;;;;concrete;concrete beam;;;beams;D-01 OG;1;IfcBeam
walls;;;;;;;;;Lightweight wall: 0.06 m;non-bearing wall;;;Extension lightweight wall;D-01 OG;1;IfcWallStandardCase
structural framing;;;;;;;;;concrete;concrete beam;;;beams;D-01 OG;1;IfcBeam
structural framing;;;;;;;;;concrete;concrete beam;;;beams;D-01 OG;1;IfcBeam
columns;;;;;;;;;wood;wooden support;;;Expansion of wooden structures;D-01 OG;1;IfcColumn
walls;;;;;;;;;Lightweight wall: 0.06 m;non-bearing wall;;;Extension lightweight wall;D-01 OG;1;IfcWallStandardCase
Generic Models;;;;;;;;;not fixed;M819 282;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M841 131;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M841 131;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M841 131;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M841 131;;;;D-01 OG;1;IfcBuildingElementProxy
structural framing;;;;;;;;;concrete;concrete beam;;;beams;D-01 OG;1;IfcBeam
structural framing;;;;;;;;;concrete;concrete beam;;;beams;D-01 OG;1;IfcBeam
structural framing;;;;;;;;;concrete;concrete beam;;;beams;D-01 OG;1;IfcBeam
structural framing;;;;;;;;;concrete;concrete beam;;;beams;D-01 OG;1;IfcBeam
structural framing;;;;;;;;;concrete;concrete beam;;;beams;D-01 OG;1;IfcBeam
structural framing;;;;;;;;;concrete;concrete beam;;;beams;D-01 OG;1;IfcBeam
structural framing;;;;;;;;;concrete;concrete beam;;;beams;D-01 OG;1;IfcBeam
structural framing;;;;;;;;;concrete;concrete beam;;;beams;D-01 OG;1;IfcBeam
Generic Models;;;;;;;;;not fixed;M871 122;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M848 263;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M871 113;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M822 032;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M819 282;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M861 535;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M819 020;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M831 320;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M831 320;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M871 113;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M819 020;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M848 263;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M822 032;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M819 242;;;;D-01 OG;1;IfcBuildingElementProxy
structural framing;;;;;;;;;concrete;concrete beam;;;beams;D-01 OG;1;IfcBeam
Generic Models;;;;;;;;;not fixed;M822 032;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M822 032;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M871 113;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M848 263;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M871 122;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M822 032;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M848 263;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M871 113;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M822 032;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M848 263;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M871 113;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M822 032;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M848 263;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M871 113;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M822 032;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M848 263;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M871 113;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M822 032;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M848 263;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M871 113;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M822 032;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M848 263;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M871 113;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M822 032;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M822 032;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M819 282;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M819 282;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M848 263;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M848 263;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M831 320;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M831 320;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M871 113;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M871 113;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M871 122;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M871 122;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M871 122;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M822 032;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M848 263;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M871 113;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M831 320;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M819 282;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M819 282;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M822 032;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M819 282;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M819 282;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M848 263;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M831 320;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M871 113;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M822 032;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M819 282;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M819 282;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M848 263;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M831 320;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M871 113;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M822 032;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M819 282;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M819 282;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M848 263;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M831 320;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M871 113;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M822 032;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M819 282;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M819 282;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M848 263;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M831 320;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M871 113;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M822 032;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M819 282;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M819 282;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M848 263;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M831 320;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M871 113;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M822 032;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M819 282;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M819 282;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M848 263;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M831 320;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M871 113;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M848 263;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M871 113;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M822 032;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M819 282;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M819 282;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M848 263;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M831 320;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M871 113;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M822 032;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M871 122;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M846 264;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M819 282;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M871 113;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M822 032;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M848 263;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M831 320;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M819 282;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M831 320;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M831 320;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M831 320;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M822 032;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M871 113;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M848 263;;;;D-01 OG;1;IfcBuildingElementProxy
Generic Models;;;;;;;;;not fixed;M871 122;;;;D-01 OG;1;IfcBuildingElementProxy
